"","Season","TeamName","Tempo","RankTempoSeason","AdjTempo","RankAdjTempoSeason","OE","RankOESeason","AdjOE","RankAdjOESeason","DE","RankDESeason","AdjDE","RankAdjDESeason","AdjSOS","RankAdjSOS_Season","seed_season"
"648",2013,"Middle Tennessee",66.0665,170,62.9037,215,107.45,47,107.517,83,87.3946,5,91.9796,22,15.5372,41,"11"
"649",2013,"Minnesota",63.194,288,61.1328,283,107.623,44,113.792,21,97.2391,92,94.6477,42,19.1442,23,"11"
"650",2013,"Mississippi",70.9387,14,68.7636,12,108.453,35,112.338,34,94.1225,43,95.8159,64,16.5223,35,"12"
"651",2013,"Missouri",68.205,81,65.5079,94,111.014,20,115.006,13,96.0797,73,95.7839,61,19.2225,22,"9"
"652",2013,"Montana",63.7736,269,61.796,267,108.559,34,105.569,121,100.819,170,102.857,177,2.71159,138,"13"
"653",2013,"New Mexico",64.7537,228,63.1277,204,103.444,116,110.537,47,92.598,33,89.8302,12,20.7068,16,"3"
"654",2013,"New Mexico St.",65.2589,205,63.1987,200,103.371,117,105.566,122,95.6278,65,96.7219,74,8.84441,81,"13"
"655",2013,"North Carolina",71.533,6,68.7962,11,106.13,71,112.478,31,96.8499,84,95.3146,50,17.1634,32,"8"
"656",2013,"North Carolina A&T",66.7884,132,64.8071,130,92.0001,311,92.5828,315,91.2882,19,97.9108,90,-5.32804,228,"16"
"657",2013,"North Carolina St.",68.693,66,66.1873,65,112.277,14,116.772,9,101.674,191,99.3673,113,17.4046,29,"8"
"658",2013,"Northwestern St.",73.5264,1,71.4118,1,105.923,74,106.886,98,98.6185,133,103.699,196,3.18756,133,"14"
"659",2013,"Notre Dame",61.9326,314,59.569,320,110.33,22,115.515,12,99.1734,143,98.0769,93,17.4382,28,"7"
"660",2013,"Ohio St.",63.5588,275,62.2577,245,108.622,32,114.487,16,91.1903,16,89.3191,8,25.1682,7,"2"
"661",2013,"Oklahoma",66.7709,135,64.6503,131,105.529,81,111.409,39,98.3411,124,97.0916,78,14.3172,50,"10"
"662",2013,"Oklahoma St.",67.3014,109,65.3529,103,105.782,77,109.664,60,91.5887,22,90.2456,14,19.4182,20,"5"
"663",2013,"Oregon",68.8589,59,67.0931,41,102.319,139,105.529,124,90.3297,13,90.6673,15,14.8613,46,"12"
"664",2013,"Pacific",63.2063,287,61.5719,273,105.769,78,106.871,99,102.672,213,101.331,149,5.53976,111,"15"
"665",2013,"Pittsburgh",60.2025,342,58.1464,338,114.701,6,116.301,11,91.251,17,91.1994,17,25.1014,8,"8"
"666",2013,"Saint Louis",64.6125,233,63.0796,207,106.054,73,108.951,64,89.4104,10,88.6822,6,20.269,18,"4"
"667",2013,"Saint Mary's",64.5174,237,62.7285,223,115.552,5,116.686,10,98.0809,114,97.7603,87,18.9259,24,"11"
"668",2013,"San Diego St.",66.3905,155,64.8362,128,102.521,133,107.707,80,91.8765,23,89.1276,7,18.5799,26,"7"
"669",2013,"South Dakota St.",63.7858,268,61.9938,255,112.436,12,112.586,30,102.553,211,105.42,235,7.16609,95,"13"
"670",2013,"Southern",65.414,197,62.7873,222,101.742,155,99.0012,233,89.0148,7,99.294,111,-0.292737,172,"16"
"671",2013,"Syracuse",65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,"4"
"672",2013,"Temple",67.8625,90,65.1334,119,107.056,55,111.464,37,100.225,158,99.5026,116,11.9609,60,"9"
"673",2013,"UCLA",69.5389,38,67.4331,34,105.896,75,111.467,36,97.7999,105,96.3046,68,15.1624,43,"6"
"674",2013,"UNLV",68.9445,51,67.0633,45,102.694,128,106.858,101,92.0554,27,89.633,10,17.2254,31,"5"
"675",2013,"Valparaiso",65.0779,214,63.7461,181,109.365,27,111.066,43,95.5053,62,99.147,107,11.9193,61,"14"
"676",2013,"VCU",68.7887,62,65.764,82,111.348,19,113.747,22,94.093,42,94.4178,40,19.3295,21,"5"
"677",2013,"Villanova",66.9396,126,65.6855,87,98.7296,212,106.057,112,95.1612,60,92.4411,25,13.6158,54,"9"
"678",2013,"Western Kentucky",66.8547,130,63.8433,176,100.071,181,101.798,185,99.0926,142,102.763,174,-0.965895,180,"16"
"679",2013,"Wichita St.",64.7695,227,62.4159,238,107.139,53,109.966,53,93.6903,39,92.5764,28,17.3895,30,"9"
"680",2013,"Wisconsin",61.4076,327,59.9822,312,105.017,91,108.829,66,89.8771,11,85.8206,3,23.008,11,"5"
"681",2012,"Kentucky",66.7066,180,64.0843,183,115.593,4,120.566,2,89.0214,8,88.8382,6,31.7277,1,"1"
"682",2012,"Ohio St.",67.2467,147,65.7505,100,110.99,18,117.705,7,88.3204,3,87.8032,3,29.9016,2,"2"
"683",2012,"Michigan St.",66.0777,211,63.9032,190,108.631,33,115.088,17,89.3821,11,86.2697,1,28.8179,3,"1"
"684",2012,"Kansas",68.0938,109,65.9779,91,109.926,22,116.066,12,90.4833,15,89.1479,7,26.918,4,"2"
"685",2012,"Missouri",67.0094,161,64.7708,141,119.558,1,124.486,1,97.6986,118,97.8055,80,26.6802,5,"2"
"686",2012,"North Carolina",73.5882,8,70.0151,11,111.181,15,117.11,8,91.2598,22,90.8369,13,26.2727,6,"1"
"687",2012,"Syracuse",66.6904,181,64.1527,177,111.423,13,116.026,13,90.8197,19,90.5173,12,25.5085,7,"1"
"688",2012,"Wisconsin",59.496,345,57.0497,344,106.658,50,111.961,31,88.1971,2,88.662,4,23.2991,8,"4"
"689",2012,"Wichita St.",67.6434,126,65.0878,130,112.528,10,116.963,10,91.7103,25,93.7271,22,23.2362,9,"5"
"690",2012,"Memphis",68.2042,102,66.8618,57,109.124,27,114.7,19,91.1259,21,92.1444,17,22.5554,10,"8"
"691",2012,"Indiana",67.772,121,66.0427,89,113.78,7,119.547,5,97.2707,103,97.0081,68,22.5388,11,"4"
"692",2012,"Baylor",67.697,124,64.8088,138,109.239,26,115.656,15,96.1272,79,94.2364,29,21.4193,12,"3"
"693",2012,"Duke",68.7049,81,65.6315,107,111.949,11,117.909,6,99.0275,150,97.043,71,20.8659,13,"2"
"694",2012,"Saint Louis",63.9496,291,61.301,300,107.991,37,111.629,34,89.0257,9,91.0501,14,20.5785,14,"9"
"695",2012,"Georgetown",64.3565,279,61.6397,290,104.701,86,109.993,55,90.4593,14,89.6577,9,20.3352,15,"3"
"696",2012,"Vanderbilt",66.4462,197,63.9958,187,108.703,31,114.775,18,96.6557,92,94.4476,30,20.3275,16,"5"
"697",2012,"Florida",66.0152,212,63.4917,212,114.131,6,120.271,3,99.5265,160,99.98,123,20.2909,17,"7"
"698",2012,"New Mexico",67.1573,154,65.0743,132,107.652,41,110.405,49,88.6402,5,90.4523,11,19.9522,18,"5"
"699",2012,"Marquette",71.3551,23,69.187,16,106.246,59,112.422,29,92.9743,38,93.0852,19,19.3365,19,"3"
"700",2012,"Louisville",68.2541,100,65.9921,90,99.3696,179,105.207,127,88.5398,4,86.3916,2,18.8157,20,"4"
"701",2012,"Kansas St.",68.0309,113,65.8239,97,103.96,97,109.953,58,92.851,36,91.6575,16,18.2953,21,"8"
"702",2012,"Michigan",61.8189,329,59.5682,329,106.783,48,113.975,22,99.6232,163,95.8679,51,18.1066,22,"4"
"703",2012,"Florida St.",68.4428,92,66.0495,88,101.246,144,107.767,80,91.0453,20,89.7815,10,17.9858,23,"3"
"704",2012,"Belmont",69.5377,55,66.7473,62,116.677,2,117.088,9,96.034,76,99.4192,112,17.6692,24,"14"
"705",2012,"Virginia",61.5961,334,58.3843,341,101.817,137,106.186,106,86.8409,1,88.8224,5,17.3633,25,"10"
"706",2012,"Creighton",68.1641,107,65.4893,114,116.334,3,119.641,4,101.565,205,102.559,167,17.0818,26,"8"
"707",2012,"Gonzaga",67.572,135,64.3904,163,109.509,24,111.604,35,93.4641,42,94.5893,34,17.0149,27,"7"
"708",2012,"Alabama",63.8917,295,61.5091,292,100.89,155,106.031,111,90.5515,16,89.3714,8,16.6596,28,"9"
"709",2012,"California",67.1197,156,65.1101,127,106.953,46,111.11,44,91.8027,26,94.5611,32,16.549,29,"12"
"710",2012,"Texas",67.6226,128,64.1535,176,107.097,45,113.26,26,98.0521,124,96.748,63,16.5122,30,"11"
"711",2012,"Iowa St.",68.0371,111,65.1229,126,107.615,42,112.844,28,98.1541,128,96.3879,60,16.4561,31,"8"
"712",2012,"UNLV",69.7249,46,67.7911,33,106.341,57,109.975,56,93.654,45,93.9097,24,16.0655,32,"6"
"713",2012,"Purdue",65.5121,235,63.7048,201,110.206,21,116.142,11,100.941,192,100.148,127,15.9933,33,"10"
"714",2012,"Long Beach St.",67.964,116,65.5618,109,108.674,32,111.581,38,94.6276,56,95.9447,52,15.6363,34,"12"
"715",2012,"Temple",68.5678,88,65.2739,124,108.984,28,114.086,21,99.8554,170,98.5508,92,15.5352,35,"5"
"716",2012,"Saint Mary's",64.9577,267,62.3728,266,112.819,9,114.424,20,96.5194,87,98.8981,97,15.5262,36,"7"
"717",2012,"Cincinnati",64.5657,276,61.9205,278,104.228,95,109.258,61,93.6208,44,94.1152,27,15.1423,37,"6"
"718",2012,"Murray St.",66.7636,178,64.2846,170,110.289,20,110.21,51,92.4694,31,95.1414,42,15.069,38,"6"
"719",2012,"Connecticut",64.9024,269,62.2672,270,104.789,83,111.126,43,97.9087,120,96.1075,55,15.0185,39,"9"
"720",2012,"Harvard",61.5334,335,59.748,325,105.296,70,108.398,73,88.9122,7,93.6424,21,14.756,40,"12"
"721",2012,"West Virginia",65.9309,215,63.2691,224,105.415,68,111.599,36,98.4846,138,97.0738,72,14.5249,41,"10"
"722",2012,"Notre Dame",62.497,325,59.5561,330,104.73,84,110.251,50,97.0725,100,96.0393,54,14.2112,43,"7"
"723",2012,"North Carolina St.",68.5876,87,66.3856,77,106.777,49,111.847,32,98.7679,145,98.7065,94,13.1406,45,"11"
"724",2012,"BYU",73.2569,9,71.6581,5,106.886,47,106.894,97,92.2898,30,93.9601,26,12.9336,49,"14"
"725",2012,"VCU",65.7543,221,64.298,169,103.222,109,107.166,91,90.0179,12,94.5327,31,12.6331,50,"12"
"726",2012,"San Diego St.",67.4402,141,65.1097,128,102.874,115,107.254,90,93.9885,50,94.7608,36,12.4935,51,"6"
"727",2012,"Iona",71.6885,18,69.0723,18,114.896,5,115.979,14,99.9349,172,103.63,193,12.3492,52,"14"
"728",2012,"South Dakota St.",66.7707,176,64.332,166,113.407,8,113.756,23,98.6655,141,102.043,159,11.7129,54,"14"
"729",2012,"New Mexico St.",71.3124,25,69.1013,17,108.125,36,109.141,62,95.185,65,97.4887,76,11.6518,56,"13"
"730",2012,"Xavier",68.2817,99,65.9384,93,102.486,123,107.588,85,97.7757,119,95.9824,53,11.6059,57,"10"
"731",2012,"St. Bonaventure",65.5378,233,62.409,261,106.567,53,110.138,53,97.9533,122,98.5497,91,11.5887,58,"14"
"732",2012,"South Florida",60.3688,342,57.9277,342,96.7684,238,102.792,165,94.1597,51,91.3144,15,11.4773,60,"12"
"733",2012,"Southern Miss",65.0437,263,63.0961,237,106.074,60,111.225,41,99.0832,152,99.9599,122,11.2651,64,"9"
"734",2012,"Ohio",67.6514,125,65.5881,108,103.565,103,105.736,115,92.5098,32,94.9527,39,10.7829,67,"13"
"735",2012,"Davidson",69.0277,71,66.7002,65,111.513,12,111.768,33,97.34,106,101.075,141,10.6934,68,"13"
"736",2012,"Colorado St.",65.2154,254,63.0838,238,107.675,40,113.273,25,103.77,258,103.767,200,9.50647,77,"11"
"737",2012,"Lehigh",69.1359,67,67.0402,49,108.789,30,108.606,66,93.7116,46,99.6982,115,8.90823,84,"15"
"738",2012,"Colorado",65.7059,224,64.2147,172,100.481,166,104.614,135,96.0939,78,96.2689,57,8.34556,88,"11"
"739",2012,"Montana",66.8655,172,63.555,209,106.065,61,103.543,153,92.6097,33,95.6693,47,7.87347,93,"13"
"740",2012,"Lamar",69.1534,66,65.5439,111,104.793,82,107.54,86,94.6232,55,100.064,125,7.476,99,"16"
"741",2012,"Detroit",67.5756,134,66.4169,73,104.586,87,108.41,72,99.9443,173,102.907,179,5.50243,115,"15"
"742",2012,"UNC Asheville",70.6746,33,67.7396,34,110.746,19,109.605,60,101.613,208,104.64,219,4.96548,118,"16"
"743",2012,"Vermont",63.736,304,61.3192,298,104.305,91,104.447,137,93.9008,48,100.224,129,4.2234,123,"16"
"744",2012,"Loyola MD",65.8117,219,62.6291,257,102.811,116,103.745,149,96.8025,95,100.068,126,3.6774,131,"15"
"745",2012,"LIU Brooklyn",75.8136,2,72.7955,2,107.715,39,108.1,76,101.559,204,107.557,271,0.542871,164,"16"
"746",2012,"Norfolk St.",69.1819,64,66.0683,87,99.7367,175,99.5279,231,95.81,72,101.974,158,-2.44646,191,"15"
"747",2012,"Western Kentucky",68.8829,73,66.9018,55,94.0697,281,98.1875,252,98.2616,132,101.022,139,-2.83435,201,"16"
"748",2012,"Mississippi Valley St.",70.4544,36,67.9152,31,97.1241,233,98.6794,244,97.5394,114,105.054,231,-6.3745,237,"16"
