"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2021","Houston Baptist",74.1241,18,72.5981,18,93.9214,303,92.4511,321,108.462,307,111.354,331,-18.9029,341
"2021","Howard",73.1312,31,69.529,110,99.7471,197,98.2392,247,116.808,344,112.175,337,-13.9355,314
"2021","Idaho",67.4695,255,66.7691,250,89.5461,336,90.5806,338,112.124,335,113.589,349,-23.0082,350
"2021","Idaho St.",65.1015,330,64.1969,335,94.5188,294,93.6685,306,98.2464,84,102.209,175,-8.54099,258
"2021","Illinois",71.2356,88,70.4525,79,111.507,18,117.971,8,95.508,41,88.9091,7,29.0623,4
"2021","Illinois Chicago",69.5148,159,68.1574,175,96.2689,271,93.1168,315,102.817,214,104.533,221,-11.4164,288
"2021","Illinois St.",68.706,189,68.9856,132,96.8305,259,98.7172,240,105.234,266,102.339,180,-3.62219,198
"2021","Incarnate Word",67.1747,271,64.6578,324,96.4662,267,93.5633,308,107.263,291,112.653,342,-19.0893,343
"2021","Indiana",67.2157,266,65.881,289,100.348,189,109.115,70,100.493,142,94.1678,43,14.9471,50
"2021","Indiana St.",66.1531,300,66.8624,244,99.7025,199,102.627,166,99.5196,120,97.2786,85,5.34848,119
"2021","Iona",69.7,147,67.6762,199,101.976,153,100.182,217,94.57,31,100.959,146,-0.776268,178
"2021","Iowa",70.8489,98,69.8531,93,117.659,3,123.545,3,102.413,205,96.6751,75,26.8703,7
"2021","Iowa St.",70.538,108,69.868,91,93.0042,313,100.274,213,108.543,308,100.414,135,-0.140023,171
"2021","IUPUI",72.6729,39,72.1197,28,98.2129,228,96.1625,279,104.194,244,105.533,243,-9.37014,263
"2021","Jackson St.",70.3089,116,68.3914,159,91.8115,322,88.1157,349,87.8507,3,97.7328,92,-9.61708,265
"2021","Jacksonville",68.3253,207,67.5949,204,95.4567,280,93.6555,307,101.781,183,105.508,241,-11.8524,293
"2021","Jacksonville St.",67.6969,239,65.8296,292,106.119,77,104.912,125,101.3,161,104.473,220,0.439169,162
"2021","James Madison",71.5625,77,71.8046,36,104.905,93,103.476,151,100.456,139,104.166,210,-0.689613,177
"2021","Kansas",69.5113,160,68.1765,174,103.907,113,110.13,54,96.4919,55,90.1543,12,19.976,27
"2021","Kansas St.",66.3165,295,65.4911,308,93.0379,312,99.5985,226,105.096,262,98.1273,100,1.47122,147
"2021","Kennesaw St.",69.3292,169,69.3252,113,89.5648,335,87.8075,350,105.383,268,105.374,238,-17.5664,335
"2021","Kent St.",70.7474,102,69.7563,98,106.889,61,105.84,113,101.662,178,99.4975,121,6.34281,115
"2021","Kentucky",70.0251,132,68.0633,181,99.738,198,108.047,84,99.3547,113,93.0778,35,14.9687,49
"2021","La Salle",69.4703,163,68.5093,155,96.8037,261,101.788,181,106.216,282,105.623,245,-3.83438,200
"2021","Lafayette",70.1645,124,68.6461,145,107.259,55,102.886,163,105.896,279,111.964,335,-9.07737,262
"2021","Lamar",69.7698,145,67.5217,210,93.7121,305,93.0871,316,102.327,200,105.907,254,-12.8196,307
"2021","Lehigh",71.2653,86,70.0017,87,94.9818,288,91.6365,326,106.829,285,109.023,303,-17.3863,334
"2021","Liberty",64.703,334,63.1048,347,112.557,12,109.762,58,96.5108,57,101.166,153,8.59581,98
"2021","Lipscomb",67.3275,259,66.05,282,101.809,157,100.931,198,103.786,238,107.674,282,-6.74288,238
"2021","Little Rock",67.9753,226,66.9736,240,99.2458,210,98.396,243,101.104,154,105.26,235,-6.86354,239
"2021","LIU",74.5201,9,73.6575,9,98.8316,215,93.4036,310,98.004,78,103.742,205,-10.338,271
"2021","Long Beach St.",74.3028,15,73.746,8,96.829,260,97.628,256,104.26,245,104.743,224,-7.11503,242
"2021","Longwood",66.2683,298,65.0454,317,100.108,192,98.0224,251,102.21,195,105.355,237,-7.33245,247
"2021","Louisiana",71.3099,85,70.9578,56,102.04,151,100.325,211,101.002,153,104.215,214,-3.88937,201
"2021","Louisiana Monroe",67.5904,247,67.108,231,94.1988,298,93.2327,313,101.25,160,105.391,239,-12.158,296
"2021","Louisiana Tech",70.5008,109,69.4255,112,102.49,147,104.199,133,92.9686,14,93.7385,39,10.4606,82
"2021","Louisville",66.0205,307,65.6851,300,102.41,148,107.707,92,100.134,133,94.171,44,13.5357,59
"2021","Loyola Chicago",63.3033,345,63.7415,342,109.948,26,111.321,41,88.4525,4,87.0001,2,24.3209,10
"2021","Loyola Marymount",67.7098,237,65.9741,284,102.561,146,107.776,89,99.9966,131,98.9764,114,8.79959,94
"2021","Loyola MD",68.589,197,68.3835,162,101.279,171,96.8199,272,99.4954,119,101.843,165,-5.02349,214
"2021","LSU",72.5804,42,70.6239,70,112.572,11,120.105,5,103.253,227,99.7562,124,20.3488,24
"2021","Maine",65.2861,325,64.5014,330,81.6784,344,85.863,353,98.4589,90,105.858,251,-19.9952,346
"2021","Manhattan",67.5346,253,67.0568,233,91.0808,328,89.544,346,96.5076,56,103.722,202,-14.1776,315
"2021","Marist",66.7827,283,66.0745,280,93.9843,301,91.5677,328,94.3717,25,101.255,155,-9.68754,266
"2021","Marquette",68.3794,202,67.4312,216,101.608,162,107.532,94,102.239,197,97.1279,83,10.404,83
"2021","Marshall",73.0754,32,72.5658,20,108.703,38,109.218,67,98.7957,99,100.328,133,8.88994,92
"2021","Maryland",65.4117,321,64.7039,321,103.836,114,111.765,37,100.618,145,94.1372,42,17.628,35
"2021","Maryland Eastern Shore",0,348,67.7704,192,0,348,83.9148,356,200,348,111.514,333,-27.5996,355
"2021","Massachusetts",72.3493,48,71.6031,41,103.17,130,105.441,120,98.2204,83,100.04,128,5.40036,118
"2021","McNeese St.",71.4181,82,68.452,156,99.6849,200,95.7325,283,109.321,317,114.507,353,-18.7743,340
"2021","Memphis",72.0661,56,71.3282,48,100.431,186,105.474,117,87.5199,2,86.368,1,19.1063,31
"2021","Mercer",69.4936,161,67.733,196,106.581,69,106.198,108,102.881,216,102.771,186,3.42632,131
"2021","Merrimack",67.9539,228,66.4925,263,96.6076,265,90.7209,336,97.1913,62,102.095,173,-11.3745,287
"2021","Miami FL",68.0751,221,67.8132,190,97.0837,255,102.127,172,103.99,241,99.1214,116,3.00537,138
"2021","Miami OH",67.7595,235,65.8294,293,105.637,84,105.952,111,105.746,275,105.251,234,0.700378,157
"2021","Michigan",67.5747,250,66.6444,256,111.591,17,117.596,9,95.842,48,87.9246,4,29.6713,3
"2021","Michigan St.",68.9434,181,68.3094,164,99.9455,196,107.14,98,102.901,218,94.2447,45,12.8955,64
"2021","Middle Tennessee",69.6648,149,69.2317,117,88.5974,339,91.1939,332,102.618,210,103.852,207,-12.6577,306
"2021","Milwaukee",71.0041,94,69.7579,97,103.917,112,101.819,180,105.119,263,106.867,271,-5.0481,216
"2021","Minnesota",70.7497,101,69.9256,88,101.023,179,108.366,76,102.636,211,95.3926,56,12.9734,62
"2021","Mississippi",67.3139,261,64.9264,318,101.797,158,106.109,109,94.1373,23,91.4374,25,14.6719,51
"2021","Mississippi St.",67.2473,264,65.7538,296,101.669,161,107.685,93,98.2119,82,95.314,54,12.3714,67
"2021","Mississippi Valley St.",73.6406,25,71.1143,50,77.4964,347,79.3952,357,118.289,346,120.685,357,-41.2898,357
"2021","Missouri",70.3466,115,68.3522,163,103.247,129,110.632,49,101.379,165,95.4914,57,15.1401,47
"2021","Missouri St.",68.1739,213,69.1,127,106.189,74,107.774,90,98.8662,103,98.4555,104,9.31825,88
"2021","Monmouth",74.4259,12,74.1897,5,100.429,187,98.994,237,98.2821,85,105.089,229,-6.09456,226
"2021","Montana",67.1141,275,65.7013,299,98.7218,217,98.8214,239,101.53,171,101.172,154,-2.35047,189
"2021","Montana St.",69.1235,175,68.2364,168,101.134,176,99.3998,230,102.329,201,103.593,198,-4.19283,207
"2021","Morehead St.",67.0465,277,65.1864,314,100.54,185,100.616,205,95.8243,47,97.4248,88,3.1913,134
"2021","Morgan St.",75.6329,4,71.8969,32,103.288,127,99.9758,218,97.3399,68,105.691,247,-5.71475,223
"2021","Mount St. Mary's",63.5797,342,61.5881,356,98.4456,224,94.5052,301,97.1736,61,101.125,150,-6.61986,237
"2021","Murray St.",67.1782,270,66.1596,275,106.668,64,103.298,158,98.5828,92,103.467,195,-0.168653,173
"2021","N.C. State",68.1428,215,67.7574,193,106.465,71,109.444,63,102.123,192,97.4233,87,12.0208,71
"2021","Navy",67.2145,267,65.9375,286,104.999,91,103.675,145,98.3615,88,103.656,201,0.0197224,166
"2021","Nebraska",72.6501,40,71.8275,35,93.7319,304,101.843,179,102.11,190,94.0828,40,7.76052,109
"2021","Nebraska Omaha",72.1185,52,70.7037,65,93.2355,310,94.5679,300,108.052,302,107.007,275,-12.4396,300
"2021","Nevada",70.084,129,69.7765,95,104.742,95,108.828,72,99.767,125,99.8502,125,8.9779,91
"2021","New Hampshire",67.3281,258,66.3908,266,97.2559,252,95.9671,282,99.3869,115,105.795,249,-9.82759,268
"2021","New Mexico",68.3528,204,67.7361,195,89.9176,333,91.621,327,105.172,264,103.481,196,-11.8603,294
"2021","New Mexico St.",65.4941,320,64.6429,325,105.555,86,104.058,134,100.306,136,102.658,184,1.3997,150
"2021","New Orleans",74.2859,17,72.3969,23,101.278,172,97.3261,260,102.919,219,108.06,290,-10.7339,278
"2021","Niagara",65.6081,318,64.5059,329,99.0947,212,99.8128,222,99.4941,118,107.524,280,-7.71161,250
"2021","Nicholls St.",73.9246,20,71.5578,42,103.03,138,100.387,209,98.7089,95,103.736,204,-3.3483,196
"2021","NJIT",68.1476,214,68.2073,171,95.5768,279,94.1637,303,101.433,166,106.248,263,-12.0839,295
"2021","Norfolk St.",71.8463,65,67.4797,211,101.778,159,99.1475,234,98.2887,86,103.621,199,-4.47308,210
"2021","North Alabama",70.1246,126,70.5631,75,96.7875,262,94.6824,297,102.405,203,105.163,232,-10.4802,273
"2021","North Carolina",71.6853,72,71.5213,43,104.665,98,110.276,52,97.6775,73,91.6568,27,18.6195,34
"2021","North Carolina A&T",73.1655,30,70.6002,73,94.2519,297,95.5832,284,101.773,181,106.669,268,-11.0855,283
"2021","North Carolina Central",68.7271,187,65.9022,287,93.4704,306,93.3076,311,104.535,250,109.518,311,-16.2105,330
"2021","North Dakota",68.9293,183,67.126,229,97.9501,236,97.749,254,108.144,303,108.143,291,-10.394,272
"2021","North Dakota St.",66.5663,287,64.5907,327,104.29,103,103.725,144,100.752,147,100.886,143,2.83892,139
"2021","North Florida",68.1185,217,66.5332,260,100.832,182,101.904,176,111.004,331,114.245,352,-12.3406,297
"2021","North Texas",64.6312,335,62.6983,350,104.4,102,106.716,101,95.1786,39,94.9558,48,11.76,72
"2021","Northeastern",68.2626,210,67.0187,236,97.9204,239,98.5288,242,99.2834,109,98.6279,108,-0.0991027,168
"2021","Northern Arizona",65.3095,324,63.9396,339,96.3552,270,98.3772,244,113.457,340,112.69,344,-14.3128,319
"2021","Northern Colorado",68.5382,198,67.8163,189,98.6378,220,98.9585,238,101.972,185,105.145,231,-6.18702,228
"2021","Northern Illinois",67.4746,254,65.3573,312,91.9278,320,93.2772,312,113.644,341,111.217,328,-17.9395,337
"2021","Northern Iowa",68.327,206,68.8445,139,98.6577,219,103.339,155,105.05,258,102.999,190,0.340759,163
"2021","Northern Kentucky",66.2702,297,64.6761,323,106.186,75,103.795,142,106.044,281,107.969,286,-4.1736,206
"2021","Northwestern",69.337,168,68.3868,160,97.9519,235,104.319,132,101.666,179,93.3533,37,10.9656,79
"2021","Northwestern St.",73.5925,27,70.8337,62,97.7214,243,96.7309,273,108.966,313,110.943,327,-14.212,317
"2021","Notre Dame",67.3793,257,67.191,227,107.979,48,113.754,21,110.404,327,103.725,203,10.0295,85
"2021","Oakland",70.6572,103,69.6137,104,102.752,142,103.873,140,111.426,333,109.15,306,-5.27717,221
"2021","Ohio",71.262,87,69.1669,123,110.481,22,111.39,40,102.163,193,100.921,145,10.4687,81
"2021","Ohio St.",67.5975,245,66.7349,251,112.865,10,120.691,4,104.051,243,97.1132,82,23.5777,11
"2021","Oklahoma",69.0519,180,67.1408,228,106.099,79,112.113,35,99.7457,124,95.0534,51,17.0597,39
"2021","Oklahoma St.",72.9724,34,72.3523,24,103.047,135,109.614,60,97.8116,75,90.6688,17,18.9454,33
"2021","Old Dominion",68.1936,212,67.431,217,99.0825,213,101.05,196,99.2319,107,99.854,126,1.19607,152
"2021","Oral Roberts",72.7061,38,71.4064,46,108.015,46,109.261,66,105.839,277,104.433,219,4.82806,125
"2021","Oregon",68.0679,223,67.2074,226,110.095,24,117.228,10,100.958,152,95.3783,55,21.8498,16
"2021","Oregon St.",65.755,316,65.5176,306,104.282,104,112.087,36,103.319,229,95.6867,60,16.4001,43
"2021","Pacific",68.672,192,66.9993,237,97.9352,237,103.544,150,101.339,162,98.0593,98,5.4846,117
"2021","Penn",0,348,69.1574,124,0,348,100.214,216,200,348,105.347,236,-5.13356,219
"2021","Penn St.",69.6508,151,69.138,125,103.107,132,112.195,34,103.514,232,95.1605,52,17.0341,40
"2021","Pepperdine",71.8415,66,71.3897,47,103.264,128,108.324,79,102.361,202,99.2828,120,9.04112,90
"2021","Pittsburgh",68.4727,199,68.306,165,104.035,109,108.157,81,102.968,220,99.5188,122,8.63793,97
"2021","Portland",72.7264,37,71.0126,55,91.8046,323,97.0728,267,116.914,345,111.794,334,-14.7209,321
"2021","Portland St.",69.6563,150,69.2485,116,94.2757,296,93.1179,314,96.0539,50,100.285,132,-7.16682,245
"2021","Prairie View A&M",70.6506,104,69.174,121,101.007,181,94.6496,299,91.0238,9,101.159,152,-6.50908,235
"2021","Presbyterian",66.294,296,65.7414,297,94.5234,293,90.5897,337,102.104,189,106.054,258,-15.4641,326
"2021","Princeton",0,348,66.6194,257,0,348,103.968,138,200,348,103.94,209,0.0274353,165
"2021","Providence",67.2028,268,66.3077,270,101.714,160,107.308,96,101.773,182,96.6125,74,10.6959,80
"2021","Purdue",66.5157,291,66.1026,278,105.98,80,113.251,26,99.5298,121,92.9249,34,20.3262,25
"2021","Purdue Fort Wayne",69.584,152,69.5299,109,103.937,111,100.272,214,109.601,318,111.238,329,-10.9664,280
"2021","Quinnipiac",71.9511,58,71.9667,31,92.2098,317,89.5942,345,94.3902,27,100.8,140,-11.2058,285
"2021","Radford",64.53,336,63.4516,346,100.177,190,97.694,255,100.359,137,104.813,225,-7.11866,243
"2021","Rhode Island",70.1779,122,68.9701,134,99.5911,204,104.694,127,99.2661,108,97.4804,89,7.21353,111
